codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,91.0,91.0,1017.491111,0.9097
AALR13,,,,
ABSP12,149.4,149.4,1078.482448,1.4941
ACOV15,134.3,134.3,1040.541923,1.3432
ADPA21,261.2,261.2,1084.093358,2.6121
AEGE16,477.1,477.1,981.52285,4.7714
AEGE17,443.3,443.3,1010.525977,4.4329
AEGP17,308.9,308.9,716.0101,3.0895
AEGP19,372.4,372.4,976.482341,3.7244
AEGPA4,595.6,595.6,1039.925783,5.9564
AEGPA9,408.3,408.3,1016.143896,4.0832
AEGPB3,379.0,379.0,947.455998,3.7897
AEGPB5,490.4,490.4,947.377013,4.9041
AEGPB7,426.0,426.0,987.803155,4.2601
AERI11,,,,
AERI12,,,167.231976,
AESLA8,58.9,58.9,1007.822777,0.5891
AGAU13,440.7,440.7,505.456553,4.4073
AGPI11,164.3,164.3,1044.994994,1.643
ALGAA2,118.5,118.5,1040.697806,1.1855
ALGTA5,118.0,118.0,1031.946741,1.18
ALGTA6,122.4,122.4,1018.581829,1.224
ALPA22,70.9,70.9,1068.125714,0.7089
ALTF11,96.7,96.7,522.471427,0.9672
AMBP16,,,,
ANHBA5,71.3,71.3,1050.882287,0.7133
ANHBA6,79.4,79.4,1019.244427,0.7938
ANIM15,183.6,183.6,1061.729301,1.8358
ANIM17,184.3,184.3,1054.025508,1.8434
ANIM18,197.9,197.9,1048.603712,1.9788
APPSB2,134.6,134.6,637.036173,1.3458
APRB28,78.8,78.8,431.498331,0.7878
ARML13,278.4,278.4,1054.87456,2.7843
ARML14,257.4,257.4,985.349263,2.5742
ARML15,313.5,313.5,938.882611,3.1354
ARML25,358.4,358.4,918.559769,3.5843
ARML26,337.6,337.6,1003.522986,3.3765
ARTRA1,145.7,145.7,337.379361,1.4566
ARTRA4,192.2,192.2,1028.024513,1.9222
ARTRA5,198.5,198.5,1086.861109,1.9846
ASAI18,303.1,303.1,1026.678462,3.0313
ASAI19,318.4,318.4,964.685083,3.184
ASAI22,283.5,283.5,1046.058889,2.8346
ASAI28,318.4,318.4,1017.473477,3.1836
ASAIA0,301.4,301.4,1003.933472,3.0139
ASAIA1,302.9,302.9,961.868968,3.0289
ASAIA2,296.3,296.3,1000.2999,2.9631
ASAIA3,316.4,316.4,1000.488141,3.1643
AURE13,104.2,104.2,1054.378197,1.0417
AZZA11,128.3,128.3,1001.477828,1.2826
AZZA12,145.7,145.7,1013.100467,1.4566
BCBF16,1426.2,1426.2,647.99791,14.2625
BCPSA4,47.4,47.4,1024.156895,0.4738
BCPSA6,39.2,39.2,1074.519842,0.3923
BKBR19,186.3,186.3,1071.356495,1.8633
BRIT11,85.8,85.8,684.423108,0.8583
BRIT12,118.0,118.0,1046.574349,1.1797
BRKMA6,,,423.896675,
BRKMA8,,,426.314823,
BRKMB6,,,424.83188,
BRKMB8,,,429.896119,
BRKPA0,225.2,225.2,417.81348,2.2517
BRKPA2,251.7,251.7,1036.892255,2.5168
BRKPA3,255.7,255.7,1029.303248,2.557
BRKPA4,242.5,242.5,1051.826849,2.4252
BRMLA1,65.8,65.8,1016.317659,0.658
BRMLB1,78.7,78.7,1025.439118,0.7869
BRST14,144.2,144.2,1057.250125,1.4416
BSA312,76.3,76.3,10561.311929,0.763
BSA318,53.7,53.7,1052.201759,0.5372
BSA319,61.0,61.0,1033.724909,0.6098
BSA3A0,43.0,43.0,1007.372763,0.4303
BTGH18,125.1,125.1,1054.209569,1.2513
CAEC13,170.0,170.0,1009.757821,1.7
CAEC22,130.3,130.3,1067.542582,1.303
CAEC32,170.3,170.3,1076.070112,1.7034
CAMLA1,126.8,126.8,1072.051161,1.2681
CAMLB1,127.9,127.9,1071.851019,1.2791
CASN13,274.8,274.8,900.538112,2.748
CASN14,275.9,275.9,999.76225,2.7593
CBAN22,106.1,106.1,894.13447,1.0613
CBOH11,160.8,160.8,1007.484008,1.6081
CBRDA8,,,171.142467,
CBRDB8,,,335.167084,
CCROA7,58.7,58.7,1036.762404,0.5869
CDAR11,174.4,174.4,1005.435443,1.7441
CDES12,127.1,127.1,1022.862787,1.2706
CEAB13,125.4,125.4,1040.536125,1.254
CEAB14,116.3,116.3,1000.432583,1.1628
CEAB22,97.6,97.6,808.511815,0.976
CEBD14,119.6,119.6,1023.394717,1.196
CEBD25,102.3,102.3,1060.064497,1.0231
CEEBA3,108.3,108.3,1074.463255,1.0826
CEEBA6,158.2,158.2,1027.659984,1.5824
CEEBA7,117.7,117.7,1057.757039,1.1771
CEEBA8,94.9,94.9,1046.919295,0.9488
CEEBB3,119.5,119.5,1079.109297,1.1951
CEEBB4,94.7,94.7,1090.600949,0.9466
CEEBB8,101.9,101.9,1050.201987,1.0189
CEED16,94.4,94.4,1026.144124,0.9438
CEED18,85.2,85.2,1002.423816,0.8515
CEED28,,,,
CEEDA0,93.3,93.3,1052.024532,0.9331
CEMTE2,86.1,86.1,1050.764506,0.8614
CEPEA1,95.4,95.4,1075.644958,0.9536
CEPEA3,97.8,97.8,1062.215156,0.9777
CEPEA4,90.6,90.6,1013.843167,0.9065
CEPEB1,99.0,99.0,1083.930426,0.9898
CEPEB2,126.9,126.9,1083.610934,1.2686
CERO19,81.7,81.7,1071.53261,0.8173
CEROA2,88.4,88.4,1046.999068,0.8837
CEROB2,101.6,101.6,1048.665867,1.016
CESE22,104.6,104.6,770.872713,1.0461
CESPA4,104.6,104.6,1000.90225,1.0463
CGASA3,49.0,49.0,1054.096449,0.4896
CGBP14,86.1,86.1,939.936844,0.8614
