codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,80.2,80.2,1089.30966,0.8018
AALR13,797.9,797.9,722.231273,7.979
ABSP12,159.1,159.1,1066.890207,1.5909
ADPA21,230.2,230.2,1077.095099,2.3024
AEGE16,329.4,329.4,1022.400824,3.2939
AEGE17,340.7,340.7,1040.160918,3.407
AEGP17,162.9,162.9,713.271339,1.6288
AEGP19,170.0,170.0,1072.029475,1.7003
AEGPA4,227.8,227.8,1077.188284,2.2781
AEGPA9,253.4,253.4,1038.410626,2.5344
AEGPB3,226.7,226.7,989.937632,2.2665
AEGPB5,215.6,215.6,1023.096158,2.1555
AEGPB7,224.9,224.9,1096.935117,2.2487
AERI11,,,125.784246,
AERI12,,,164.688063,
AESLA8,46.0,46.0,1001.328736,0.4596
AGAU13,420.5,420.5,1093.958562,4.2052
AGPI11,170.0,170.0,1033.531927,1.7
ALGAA2,106.0,106.0,1032.886486,1.0595
ALGTA5,109.8,109.8,1024.856082,1.0977
ALGTA6,114.3,114.3,1011.889793,1.1431
ALPA22,68.4,68.4,1058.583687,0.6842
ALTF11,101.3,101.3,517.130714,1.0133
AMBP16,,,165.720564,
ANHBA5,53.8,53.8,1046.295796,0.5384
ANHBA6,61.5,61.5,1016.548865,0.6153
ANIM15,156.6,156.6,1054.540991,1.5661
ANIM17,169.1,169.1,1046.374169,1.6914
ANIM18,174.3,174.3,1043.625377,1.7429
APPSB2,127.8,127.8,821.889846,1.2783
APRB28,66.5,66.5,427.714081,0.6655
ARML13,176.9,176.9,1068.85449,1.769
ARML14,202.9,202.9,1074.735349,2.0289
ARML15,194.3,194.3,1048.515366,1.9432
ARML25,251.5,251.5,1030.95946,2.5148
ARML26,222.8,222.8,1028.969577,2.2283
ARTRA1,118.3,118.3,338.372196,1.1829
ARTRA4,170.1,170.1,1025.150751,1.7006
ARTRA5,167.4,167.4,1086.331,1.6742
ASAI18,140.7,140.7,1040.723315,1.4066
ASAI19,170.7,170.7,1061.031073,1.7066
ASAI22,154.0,154.0,1053.751997,1.54
ASAI28,174.7,174.7,1038.572953,1.7467
ASAIA0,162.5,162.5,1023.646229,1.6248
ASAIA1,173.0,173.0,1058.868336,1.7302
ASAIA2,164.9,164.9,1026.157705,1.6486
ASAIA3,172.9,172.9,1025.147014,1.7288
AURE13,85.0,85.0,1050.353336,0.85
AZZA11,123.0,123.0,1070.12803,1.2304
AZZA12,137.0,137.0,1005.370671,1.3698
BCBF16,288.6,288.6,701.630456,2.8857
BCPSA4,44.8,44.8,1014.617589,0.448
BCPSA6,40.9,40.9,1063.966508,0.4088
BKBR19,170.6,170.6,1061.066166,1.7057
BRIT11,80.0,80.0,678.081725,0.7995
BRIT12,106.4,106.4,1039.315727,1.0641
BRKMA6,,,427.236539,
BRKMA8,,,427.443127,
BRKMB6,,,421.707439,
BRKMB8,,,424.43977,
BRKPA0,155.9,155.9,416.106841,1.5588
BRKPA2,200.9,200.9,1038.145682,2.0085
BRKPA3,193.4,193.4,1035.392751,1.9336
BRKPA4,195.2,195.2,1056.160156,1.9524
BRMLA1,48.7,48.7,1012.83096,0.4871
BRMLB1,71.1,71.1,1019.208429,0.7106
BRST14,131.6,131.6,1050.492747,1.3156
BSA312,60.4,60.4,10505.124254,0.6037
BSA318,37.9,37.9,1045.178369,0.3793
BSA319,52.2,52.2,1026.705422,0.5223
BSA3A0,42.6,42.6,1068.384823,0.4261
BTGH18,110.1,110.1,1047.100831,1.1015
CAEC13,140.9,140.9,1010.607678,1.4095
CAEC22,127.7,127.7,1057.427688,1.2773
CAEC32,151.3,151.3,1071.695676,1.5133
CAMLA1,122.2,122.2,1062.133688,1.2225
CAMLB1,121.4,121.4,1062.284367,1.2145
CASN13,215.5,215.5,936.274393,2.1546
CASN14,241.8,241.8,1007.230916,2.418
CBAN22,84.5,84.5,892.021905,0.8445
CBOH11,147.8,147.8,1011.894569,1.4784
CBRDA8,,,154.474767,
CBRDB8,,,339.536776,
CCROA7,40.8,40.8,1030.442934,0.408
CDAR11,161.5,161.5,1076.823706,1.6145
