codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,80.9,80.9,1019.424076,0.8089
AALR13,,,249.353089,
ABSP12,151.2,151.2,1077.739571,1.5121
ACOV15,125.6,125.6,1042.363458,1.2559
ADPA21,261.8,261.8,1083.301975,2.6183
AEGE16,462.8,462.8,985.703353,4.6279
AEGE17,426.6,426.6,1016.408905,4.2655
AEGP17,254.4,254.4,717.286724,2.5436
AEGP19,363.8,363.8,1057.429797,3.6377
AEGPA4,572.9,572.9,1041.997366,5.7289
AEGPA9,399.7,399.7,1017.240249,3.997
AEGPB3,349.3,349.3,956.82126,3.493
AEGPB5,448.8,448.8,959.036907,4.4878
AEGPB7,464.8,464.8,980.867836,4.648
AERI11,,,112.280937,
AERI12,,,167.807634,
AESLA8,58.1,58.1,1007.43742,0.5814
AGAU13,440.2,440.2,505.116728,4.4025
AGPI11,168.7,168.7,1043.861877,1.6867
ALGAA2,117.5,117.5,1040.304563,1.1747
ALGTA5,112.8,112.8,1033.331515,1.128
ALGTA6,118.3,118.3,1019.753665,1.1827
ALPA22,69.3,69.3,1067.955605,0.6931
ALTF11,96.9,96.9,522.162745,0.9689
AMBP16,,,177.44176,
ANHBA5,69.2,69.2,1050.959765,0.6918
ANHBA6,76.2,76.2,1019.944237,0.7619
ANIM15,175.3,175.3,1062.22414,1.7529
ANIM17,175.4,175.4,1055.319842,1.754
ANIM18,192.6,192.6,1049.280454,1.9263
APPSB2,131.7,131.7,636.90023,1.3166
APRB28,74.9,74.9,431.375653,0.7492
ARML13,266.9,266.9,1056.997674,2.6686
ARML14,252.6,252.6,986.349057,2.5259
ARML15,308.1,308.1,940.105324,3.0814
ARML25,364.3,364.3,915.537259,3.6433
ARML26,322.2,322.2,1007.650903,3.2217
ARTRA1,137.2,137.2,337.427689,1.3719
ARTRA4,189.4,189.4,1027.742553,1.8943
ARTRA5,188.7,188.7,1087.891211,1.8869
ASAI18,298.1,298.1,1026.736764,2.9813
ASAI19,304.2,304.2,966.829401,3.042
ASAI22,283.5,283.5,1045.367173,2.8347
ASAI28,304.4,304.4,1019.807963,3.0444
ASAIA0,301.6,301.6,1003.191616,3.0161
ASAIA1,308.1,308.1,959.999974,3.081
ASAIA2,301.6,301.6,998.158739,3.0163
ASAIA3,313.9,313.9,1000.390094,3.139
AURE13,98.9,98.9,1055.529704,0.9888
AZZA11,122.9,122.9,1002.366243,1.2294
AZZA12,142.7,142.7,1013.368471,1.4272
BCBF16,1457.7,1457.7,645.759979,14.5771
BCPSA4,45.8,45.8,1023.719765,0.4578
BCPSA6,41.1,41.1,1073.516445,0.4108
BKBR19,201.1,201.1,1069.925833,2.0112
BRIT11,84.5,84.5,684.104161,0.8454
BRIT12,117.9,117.9,1045.993109,1.1787
BRKMA6,,,453.631715,
BRKMA8,,,459.981983,
BRKMB6,,,451.663676,
BRKMB8,,,459.095434,
BRKPA0,205.2,205.2,418.300051,2.0521
BRKPA2,239.6,239.6,1039.12514,2.3955
BRKPA3,237.1,237.1,1033.642869,2.3714
BRKPA4,239.6,239.6,1052.090342,2.3962
BRMLA1,63.5,63.5,1016.587507,0.6347
BRMLB1,78.2,78.2,1025.100642,0.7817
BRST14,144.6,144.6,1056.475144,1.4461
BSA312,75.7,75.7,10556.953947,0.757
BSA318,53.0,53.0,1051.742927,0.5301
BSA319,61.3,61.3,1033.043075,0.6127
BSA3A0,43.4,43.4,1006.696671,0.4339
BTGH18,126.4,126.4,1053.295443,1.2644
CAEC13,169.7,169.7,1009.24344,1.6972
CAEC22,129.6,129.6,1067.075678,1.2958
CAEC32,156.8,156.8,1080.002289,1.5682
CAMLA1,126.0,126.0,1071.563786,1.2602
CAMLB1,126.8,126.8,1071.417838,1.2682
CASN13,260.6,260.6,901.391444,2.6061
CASN14,260.0,260.0,1002.270255,2.6001
CBAN22,105.8,105.8,893.725401,1.058
CBOH11,155.3,155.3,1007.829814,1.5531
CBRDA8,,,162.91566,
CBRDB8,,,298.87172,
CCROA7,56.1,56.1,1036.681414,0.5614
CDAR11,172.2,172.2,1005.019689,1.7225
CDES12,128.2,128.2,1021.838504,1.2824
CEAB13,123.9,123.9,1040.098885,1.2393
CEAB14,113.5,113.5,1000.412662,1.1355
CEAB22,96.4,96.4,808.139729,0.964
CEBD14,114.0,114.0,1023.749596,1.1396
CEBD25,103.6,103.6,1059.170819,1.0356
CEEBA3,108.7,108.7,1073.811438,1.087
CEEBA6,156.5,156.5,1027.40694,1.5647
CEEBA7,97.4,97.4,1061.689306,0.9738
CEEBA8,91.7,91.7,1047.144618,0.9171
CEEBB3,116.7,116.7,1078.975658,1.1673
CEEBB4,94.3,94.3,1090.068931,0.9426
CEEBB8,98.3,98.3,1050.851589,0.983
CEED16,91.4,91.4,1026.363251,0.9138
CEED18,81.7,81.7,1002.920323,0.817
CEED28,,,,
CEEDA0,92.7,92.7,1051.662342,0.9265
CEMTE2,79.0,79.0,1051.516337,0.79
CEPEA1,91.6,91.6,1075.221183,0.9157
CEPEA3,96.4,96.4,1061.918673,0.9636
CEPEA4,85.9,85.9,1014.450018,0.8587
CEPEB1,94.7,94.7,1084.082234,0.9469
CEPEB2,126.7,126.7,1083.002103,1.2674
CERO19,80.0,80.0,1071.352526,0.8001
CEROA2,88.5,88.5,1046.348947,0.8853
CEROB2,101.7,101.7,1048.004159,1.0174
CESE22,102.8,102.8,770.605801,1.0285
CESPA4,103.2,103.2,1000.888652,1.0321
CGASA3,50.1,50.1,1053.29707,0.5006
CGBP14,87.6,87.6,938.948122,0.8764
CGOS15,88.1,88.1,1009.389757,0.8814
CGOS17,93.0,93.0,1024.485743,0.9305
CGOS18,82.8,82.8,1012.401204,0.8279
CGOS19,96.6,96.6,1051.116812,0.9663
CGOSA1,107.5,107.5,1045.999354,1.0748
CHSF12,75.1,75.1,1072.605917,0.7506
CHSF14,86.4,86.4,1006.97979,0.8644
CHSF24,96.6,96.6,1011.603448,0.9663
CHTH11,66.0,66.0,1036.761154,0.6602
CIEL17,36.1,36.1,1044.787392,0.3614
CIEL18,53.3,53.3,1057.80897,0.5327
CIEL19,57.0,57.0,1059.033145,0.5701
CLCD16,102.9,102.9,1067.844164,1.0293
CLCD17,94.6,94.6,1031.732593,0.9462
CLCD18,76.1,76.1,1021.375654,0.761
CLII12,183.7,183.7,1051.70201,1.837
CLIS11,177.0,177.0,1045.687146,1.7699
CLMOA4,89.6,89.6,1054.010518,0.8956
CMGD18,90.8,90.8,1050.597971,0.9083
CMGD19,154.8,154.8,530.498087,1.5479
CMGDA0,58.9,58.9,1022.494357,0.5887
CMGDA1,81.8,81.8,997.560004,0.8183
CMGDA2,84.1,84.1,1008.291201,0.841
CMGDA3,59.6,59.6,1070.321679,0.596
CMGDB3,69.4,69.4,1074.034473,0.6944
CMGTA0,73.0,73.0,1004.917253,0.7301
CMPH14,,,439.032281,
CMTR19,75.1,75.1,701.365789,0.7507
COCEA2,99.8,99.8,1059.389347,0.9978
COGNA4,154.4,154.4,1058.806825,1.5442
COGNA5,140.5,140.5,1012.69395,1.4054
COGNB2,148.8,148.8,1061.146709,1.488
COLNA3,99.5,99.5,1024.756836,0.9951
COMR16,184.1,184.1,1080.124721,1.8406
CPFGA3,88.8,88.8,999.023579,0.8881
CPFPA6,70.2,70.2,534.729384,0.7024
