codigo,spread_bps,spread_bruto_bps,pu,taxa
AALM12,69.3,69.3,1052.501308,0.6935
AALR13,,,,
ABSP12,151.8,151.8,1028.726867,1.5178
ACOV15,160.2,160.2,990.853073,1.6025
ADPA21,301.2,301.2,1114.673558,3.0123
AEGE16,528.3,528.3,1002.434124,5.2828
AEGE17,536.3,536.3,928.135123,5.3629
AEGP17,262.1,262.1,341.794525,2.6206
AEGP19,343.9,343.9,1014.265129,3.4387
AEGPA4,335.8,335.8,1022.96936,3.358
AEGPA9,380.1,380.1,1058.6365,3.801
AEGPB3,375.5,375.5,983.548431,3.7552
AEGPB5,366.3,366.3,943.980918,3.6633
AEGPB7,294.0,294.0,1043.547729,2.9403
AERI11,,,117.507223,
AERI12,,,145.58721,
AESLA8,47.2,47.2,1004.289082,0.4716
AGAU13,476.5,476.5,522.807083,4.7651
AGPI11,,,,
ALGAA2,108.8,108.8,1073.861819,1.0879
ALGTA5,108.5,108.5,1066.478781,1.0851
ALGTA6,113.2,113.2,1053.201297,1.1316
ALPA22,81.8,81.8,1019.712385,0.8175
ALTF11,58.4,58.4,518.708225,0.5836
AMBP16,,,,
ANHBA5,55.8,55.8,1014.188039,0.5584
ANHBA6,60.9,60.9,1056.643565,0.6085
ANIM15,143.8,143.8,766.982192,1.4379
ANIM17,144.0,144.0,1017.681342,1.4397
ANIM18,151.1,151.1,1026.239843,1.5112
APPSB2,140.1,140.1,656.07097,1.4013
APRB28,64.8,64.8,310.809034,0.6483
ARML13,215.2,215.2,1023.007235,2.1525
ARML14,242.4,242.4,1023.220813,2.4242
ARML15,258.6,258.6,990.868316,2.5858
ARML25,294.5,294.5,978.308186,2.9451
ARML26,283.4,283.4,978.760173,2.8336
ARTRA1,158.5,158.5,347.455341,1.585
ARTRA4,208.3,208.3,1058.886034,2.0826
ARTRA5,231.0,231.0,1030.803225,2.3101
ASAI18,137.8,137.8,1083.989978,1.3785
ASAI19,179.0,179.0,1024.168706,1.7897
ASAI22,164.7,164.7,1016.773737,1.6472
ASAI28,183.5,183.5,1080.453468,1.8346
ASAIA0,190.5,190.5,1060.773465,1.9053
ASAIA1,190.0,190.0,1019.805548,1.9003
ASAIA2,191.4,191.4,986.622036,1.9138
ASAIA3,192.7,192.7,988.357232,1.9269
AURE13,81.2,81.2,1018.040261,0.8122
AZZA11,150.9,150.9,1026.026275,1.5092
AZZA12,171.1,171.1,1037.183828,1.7106
BCBF16,512.0,512.0,668.806214,5.1195
BCPSA4,37.6,37.6,1054.226022,0.3761
BCPSA6,46.7,46.7,1028.250208,0.4669
BKBR19,150.7,150.7,513.296839,1.5073
BRIT11,98.3,98.3,704.0753,0.983
BRIT12,131.6,131.6,1074.66699,1.316
BRKMA6,,,489.330391,
BRKMA8,,,481.232892,
BRKMB6,,,488.962925,
BRKMB8,,,506.072879,
BRKPA0,243.4,243.4,401.332497,2.4344
BRKPA2,267.1,267.1,1067.484719,2.6713
BRKPA3,264.3,264.3,1061.010132,2.6428
BRKPA4,279.2,279.2,999.362664,2.792
BRMLA1,46.8,46.8,1052.530868,0.4681
BRMLB1,59.8,59.8,1064.063278,0.5976
BRST14,157.5,157.5,1009.059165,1.5749
BSA312,44.8,44.8,10221.806519,0.4475
BSA318,36.8,36.8,1012.690033,0.3681
BSA319,53.8,53.8,1065.975659,0.5379
BSA3A0,37.0,37.0,1038.007289,0.37
BTGH18,111.4,111.4,1012.167749,1.1139
CAEC13,151.7,151.7,1048.322108,1.5173
CAEC22,120.5,120.5,1021.584341,1.2049
CAEC32,142.0,142.0,1036.619015,1.4202
CAMLA1,167.4,167.4,1018.392137,1.6738
CAMLB1,165.4,165.4,1018.713262,1.6542
CASN13,263.9,263.9,809.158001,2.6392
CASN14,262.5,262.5,996.498616,2.6248
CBAN22,81.5,81.5,927.362222,0.8148
CBOH11,151.8,151.8,1015.117754,1.5175
CBRDB8,,,,
CCROA7,40.5,40.5,1070.043186,0.4052
CDAR11,161.1,161.1,1037.925448,1.6111
CDES12,140.1,140.1,1049.413784,1.4013
CDGS26,77.9,77.9,1075.892938,0.7787
CEAB13,104.6,104.6,1074.222497,1.0455
CEAB14,88.9,88.9,1035.980123,0.8894
CEAB22,75.3,75.3,518.747749,0.7535
CEAP15,76.7,76.7,1023.535337,0.7673
CEAP16,77.1,77.1,1051.740951,0.7715
CEBD14,114.1,114.1,1055.13678,1.1407
CEBD25,106.3,106.3,1090.756133,1.0626
CEEBA3,92.5,92.5,1027.6004,0.9252
CEEBA6,147.1,147.1,1061.593172,1.4711
CEEBA7,64.2,64.2,1025.253178,0.6419
CEEBA8,61.8,61.8,1012.208203,0.618
CEEBB3,107.4,107.4,1033.239238,1.0744
CEEBB4,87.4,87.4,1042.947768,0.8744
CEEBB8,71.8,71.8,1016.839294,0.7179
CEED16,63.9,63.9,1064.356705,0.6395
CEED18,60.5,60.5,1039.334408,0.6052
CEEDA0,76.0,76.0,1020.911414,0.7604
CEEDA1,84.8,84.8,1015.423129,0.8481
CEMTE2,74.8,74.8,1009.21158,0.7483
CEPEA1,90.9,90.9,1027.907564,0.909
CEPEA3,72.8,72.8,1023.452895,0.7275
CEPEA4,88.6,88.6,1044.296125,0.8859
CEPEB1,93.3,93.3,1036.453641,0.9329
CEPEB2,103.8,103.8,1039.644905,1.0378
CERO19,58.9,58.9,1031.561368,0.589
CEROA2,61.2,61.2,1011.77768,0.6115
CEROB2,73.9,73.9,1015.36271,0.7392
CESE22,79.2,79.2,796.067133,0.7916
CESPA4,84.5,84.5,1039.106134,0.8453
CGASA3,52.2,52.2,1012.084495,0.5222
CGASA5,67.8,67.8,1035.104592,0.6776
CGBP14,89.7,89.7,966.619485,0.8967
CGOS15,69.1,69.1,1044.174364,0.6907
CGOS17,63.8,63.8,1062.933573,0.6381
CGOS18,65.3,65.3,1047.379075,0.6527
CGOS19,70.2,70.2,1018.688151,0.7023
CGOSA1,79.4,79.4,1019.662747,0.7942
CHSF12,54.7,54.7,1032.573999,0.5466
CHSF14,69.6,69.6,1043.646247,0.6963
CHSF24,81.4,81.4,1049.158073,0.8141
CHTH11,76.4,76.4,993.95207,0.7636
CIEL17,33.7,33.7,1003.91559,0.3371
